timestamp,city,road_type,hour_of_day,day_of_week,vehicle_count,traffic_density,average_speed,congestion_level
2024-01-01 14:00:00,Nagpur,highway,14,Monday,1132,37.73,84.2,low
2024-01-01 14:00:00,Nagpur,arterial,14,Monday,1008,50.4,41.8,medium
2024-01-01 14:00:00,Nagpur,commercial,14,Monday,668,55.67,24.5,medium
2024-01-01 14:00:00,Nagpur,residential,14,Monday,238,29.75,40.5,low
2024-01-01 14:00:00,Nashik,highway,14,Monday,1265,42.17,78.6,medium
2024-01-01 14:00:00,Nashik,arterial,14,Monday,1298,64.9,32.6,medium
2024-01-01 14:00:00,Nashik,commercial,14,Monday,791,65.92,22.3,medium
2024-01-01 14:00:00,Nashik,residential,14,Monday,248,31.0,37.9,low
2024-01-01 14:00:00,Pune,highway,14,Monday,1401,46.7,80.1,medium
2024-01-01 14:00:00,Pune,arterial,14,Monday,1346,67.3,35.4,medium
2024-01-01 14:00:00,Pune,commercial,14,Monday,829,69.08,22.7,medium
2024-01-01 14:00:00,Pune,residential,14,Monday,388,48.5,35.3,medium
2024-01-01 14:00:00,Thane,highway,14,Monday,1267,42.23,81.9,medium
2024-01-01 14:00:00,Thane,arterial,14,Monday,1171,58.55,38.1,medium
2024-01-01 14:00:00,Thane,commercial,14,Monday,830,69.17,19.5,medium
2024-01-01 14:00:00,Thane,residential,14,Monday,273,34.12,39.7,low
2024-01-01 15:00:00,Aurangabad,highway,15,Monday,1253,41.77,77.9,medium
2024-01-01 15:00:00,Aurangabad,arterial,15,Monday,1036,51.8,40.4,medium
2024-01-01 15:00:00,Aurangabad,commercial,15,Monday,874,72.83,17.8,high
2024-01-01 15:00:00,Aurangabad,residential,15,Monday,256,32.0,41.1,low
2024-01-01 15:00:00,Mumbai,highway,15,Monday,1320,44.0,78.6,medium
2024-01-01 15:00:00,Mumbai,arterial,15,Monday,1306,65.3,30.9,medium
2024-01-01 15:00:00,Mumbai,commercial,15,Monday,935,77.92,13.2,high
2024-01-01 15:00:00,Mumbai,residential,15,Monday,343,42.88,38.1,medium
2024-01-01 15:00:00,Nagpur,highway,15,Monday,1245,41.5,83.4,medium
2024-01-01 15:00:00,Nagpur,arterial,15,Monday,1401,70.05,32.7,high
2024-01-01 15:00:00,Nagpur,commercial,15,Monday,702,58.5,19.9,medium
2024-01-01 15:00:00,Nagpur,residential,15,Monday,241,30.12,41.0,low
2024-01-01 15:00:00,Nashik,highway,15,Monday,1480,49.33,76.1,medium
2024-01-01 15:00:00,Nashik,arterial,15,Monday,1390,69.5,29.4,medium
2024-01-01 15:00:00,Nashik,commercial,15,Monday,900,75.0,14.7,high
2024-01-01 15:00:00,Nashik,residential,15,Monday,278,34.75,36.9,low
2024-01-01 15:00:00,Pune,highway,15,Monday,1719,57.3,75.7,medium
2024-01-01 15:00:00,Pune,arterial,15,Monday,1605,80.25,31.4,high
2024-01-01 15:00:00,Pune,commercial,15,Monday,1261,100.0,10.4,high
2024-01-01 15:00:00,Pune,residential,15,Monday,399,49.88,36.4,medium
2024-01-01 15:00:00,Thane,highway,15,Monday,1450,48.33,78.3,medium
2024-01-01 15:00:00,Thane,arterial,15,Monday,1695,84.75,25.0,high
2024-01-01 15:00:00,Thane,commercial,15,Monday,1050,87.5,12.3,high
2024-01-01 15:00:00,Thane,residential,15,Monday,324,40.5,41.4,medium
2024-01-01 16:00:00,Aurangabad,highway,16,Monday,1433,47.77,81.9,medium
2024-01-01 16:00:00,Aurangabad,arterial,16,Monday,1614,80.7,25.0,high
2024-01-01 16:00:00,Aurangabad,commercial,16,Monday,1149,95.75,13.2,high
2024-01-01 16:00:00,Aurangabad,residential,16,Monday,342,42.75,34.0,medium
2024-01-01 16:00:00,Mumbai,highway,16,Monday,1628,54.27,74.6,medium
2024-01-01 16:00:00,Mumbai,arterial,16,Monday,1600,80.0,27.4,high
2024-01-01 16:00:00,Mumbai,commercial,16,Monday,1151,95.92,10.0,high
2024-01-01 16:00:00,Mumbai,residential,16,Monday,406,50.75,36.0,medium
2024-01-01 16:00:00,Nagpur,highway,16,Monday,1612,53.73,77.5,medium
2024-01-01 16:00:00,Nagpur,arterial,16,Monday,1637,81.85,26.3,high
2024-01-01 16:00:00,Nagpur,commercial,16,Monday,1075,89.58,10.0,high
2024-01-01 16:00:00,Nagpur,residential,16,Monday,338,42.25,37.7,medium
2024-01-01 16:00:00,Nashik,highway,16,Monday,1818,60.6,69.3,medium
2024-01-01 16:00:00,Nashik,arterial,16,Monday,1531,76.55,29.9,high
2024-01-01 16:00:00,Nashik,commercial,16,Monday,1201,100.0,11.4,high
2024-01-01 16:00:00,Nashik,residential,16,Monday,387,48.38,35.5,medium
2024-01-01 16:00:00,Pune,highway,16,Monday,2622,87.4,60.0,high
2024-01-01 16:00:00,Pune,arterial,16,Monday,2252,100.0,25.0,high
2024-01-01 16:00:00,Pune,commercial,16,Monday,1446,100.0,10.0,high
2024-01-01 16:00:00,Pune,residential,16,Monday,561,70.12,28.0,high
2024-01-01 16:00:00,Thane,highway,16,Monday,2179,72.63,64.1,high
2024-01-01 16:00:00,Thane,arterial,16,Monday,1666,83.3,25.0,high
2024-01-01 16:00:00,Thane,commercial,16,Monday,1356,100.0,10.4,high
2024-01-01 16:00:00,Thane,residential,16,Monday,452,56.5,30.1,medium
2024-01-01 17:00:00,Aurangabad,highway,17,Monday,1953,65.1,71.4,medium
2024-01-01 17:00:00,Aurangabad,arterial,17,Monday,1890,94.5,25.0,high
2024-01-01 17:00:00,Aurangabad,commercial,17,Monday,1275,100.0,12.8,high
2024-01-01 17:00:00,Aurangabad,residential,17,Monday,492,61.5,30.8,medium
2024-01-01 17:00:00,Mumbai,highway,17,Monday,2086,69.53,70.3,medium
2024-01-01 17:00:00,Mumbai,arterial,17,Monday,2321,100.0,25.0,high
2024-01-01 17:00:00,Mumbai,commercial,17,Monday,1347,100.0,10.0,high
2024-01-01 17:00:00,Mumbai,residential,17,Monday,421,52.62,32.4,medium
2024-01-01 17:00:00,Nagpur,highway,17,Monday,1708,56.93,72.2,medium
2024-01-01 17:00:00,Nagpur,arterial,17,Monday,1873,93.65,25.0,high
2024-01-01 17:00:00,Nagpur,commercial,17,Monday,1556,100.0,10.0,high
2024-01-01 17:00:00,Nagpur,residential,17,Monday,443,55.38,33.0,medium
2024-01-01 17:00:00,Nashik,highway,17,Monday,2190,73.0,67.0,high
2024-01-01 17:00:00,Nashik,arterial,17,Monday,1896,94.8,25.0,high
2024-01-01 17:00:00,Nashik,commercial,17,Monday,1525,100.0,11.0,high
2024-01-01 17:00:00,Nashik,residential,17,Monday,493,61.62,36.4,medium
2024-01-01 17:00:00,Pune,highway,17,Monday,2791,93.03,60.0,high
2024-01-01 17:00:00,Pune,arterial,17,Monday,2601,100.0,25.0,high
2024-01-01 17:00:00,Pune,commercial,17,Monday,1760,100.0,12.4,high
2024-01-01 17:00:00,Pune,residential,17,Monday,779,97.38,20.0,high
2024-01-01 17:00:00,Thane,highway,17,Monday,2207,73.57,66.4,high
2024-01-01 17:00:00,Thane,arterial,17,Monday,1995,99.75,25.0,high
2024-01-01 17:00:00,Thane,commercial,17,Monday,1504,100.0,10.0,high
2024-01-01 17:00:00,Thane,residential,17,Monday,588,73.5,31.5,high
2024-01-01 18:00:00,Aurangabad,highway,18,Monday,1840,61.33,70.8,medium
2024-01-01 18:00:00,Aurangabad,arterial,18,Monday,1987,99.35,25.0,high
2024-01-01 18:00:00,Aurangabad,commercial,18,Monday,1477,100.0,14.0,high
2024-01-01 18:00:00,Aurangabad,residential,18,Monday,405,50.62,33.2,medium
2024-01-01 18:00:00,Mumbai,highway,18,Monday,1940,64.67,68.4,medium
2024-01-01 18:00:00,Mumbai,arterial,18,Monday,2060,100.0,25.0,high
2024-01-01 18:00:00,Mumbai,commercial,18,Monday,1374,100.0,10.4,high
2024-01-01 18:00:00,Mumbai,residential,18,Monday,501,62.62,33.6,medium
2024-01-01 18:00:00,Nagpur,highway,18,Monday,2453,81.77,60.3,high
2024-01-01 18:00:00,Nagpur,arterial,18,Monday,1843,92.15,25.0,high
2024-01-01 18:00:00,Nagpur,commercial,18,Monday,1483,100.0,13.7,high
2024-01-01 18:00:00,Nagpur,residential,18,Monday,440,55.0,32.8,medium
2024-01-01 18:00:00,Nashik,highway,18,Monday,2403,80.1,64.4,high
2024-01-01 18:00:00,Nashik,arterial,18,Monday,2382,100.0,25.0,high
2024-01-01 18:00:00,Nashik,commercial,18,Monday,1712,100.0,12.3,high
2024-01-01 18:00:00,Nashik,residential,18,Monday,563,70.38,30.2,high
2024-01-01 18:00:00,Pune,highway,18,Monday,3022,100.0,60.0,high
2024-01-01 18:00:00,Pune,arterial,18,Monday,3205,100.0,25.0,high
2024-01-01 18:00:00,Pune,commercial,18,Monday,2010,100.0,10.0,high
2024-01-01 18:00:00,Pune,residential,18,Monday,706,88.25,26.1,high
2024-01-01 18:00:00,Thane,highway,18,Monday,2529,84.3,60.1,high
2024-01-01 18:00:00,Thane,arterial,18,Monday,1881,94.05,25.0,high
2024-01-01 18:00:00,Thane,commercial,18,Monday,1617,100.0,14.3,high
2024-01-01 18:00:00,Thane,residential,18,Monday,509,63.62,31.4,medium
2024-01-01 19:00:00,Aurangabad,highway,19,Monday,1829,60.97,74.9,medium
2024-01-01 19:00:00,Aurangabad,arterial,19,Monday,1741,87.05,25.0,high
2024-01-01 19:00:00,Aurangabad,commercial,19,Monday,1338,100.0,10.4,high
2024-01-01 19:00:00,Aurangabad,residential,19,Monday,359,44.88,36.9,medium
2024-01-01 19:00:00,Mumbai,highway,19,Monday,2268,75.6,62.3,high
2024-01-01 19:00:00,Mumbai,arterial,19,Monday,1906,95.3,25.0,high
2024-01-01 19:00:00,Mumbai,commercial,19,Monday,1477,100.0,10.0,high
2024-01-01 19:00:00,Mumbai,residential,19,Monday,431,53.87,34.6,medium
2024-01-01 19:00:00,Nagpur,highway,19,Monday,2061,68.7,67.7,medium
2024-01-01 19:00:00,Nagpur,arterial,19,Monday,1665,83.25,28.5,high
2024-01-01 19:00:00,Nagpur,commercial,19,Monday,1080,90.0,10.0,high
2024-01-01 19:00:00,Nagpur,residential,19,Monday,395,49.38,34.2,medium
2024-01-01 19:00:00,Nashik,highway,19,Monday,1854,61.8,72.7,medium
2024-01-01 19:00:00,Nashik,arterial,19,Monday,2052,100.0,25.0,high
2024-01-01 19:00:00,Nashik,commercial,19,Monday,1227,100.0,11.7,high
2024-01-01 19:00:00,Nashik,residential,19,Monday,479,59.88,31.8,medium
2024-01-01 19:00:00,Pune,highway,19,Monday,3313,100.0,60.0,high
2024-01-01 19:00:00,Pune,arterial,19,Monday,2206,100.0,25.0,high
2024-01-01 19:00:00,Pune,commercial,19,Monday,1756,100.0,10.5,high
2024-01-01 19:00:00,Pune,residential,19,Monday,625,78.12,27.3,high
2024-01-01 19:00:00,Thane,highway,19,Monday,1976,65.87,72.2,medium
2024-01-01 19:00:00,Thane,arterial,19,Monday,1965,98.25,25.0,high
2024-01-01 19:00:00,Thane,commercial,19,Monday,1430,100.0,10.9,high
2024-01-01 19:00:00,Thane,residential,19,Monday,505,63.12,32.0,medium
2024-01-01 20:00:00,Aurangabad,highway,20,Monday,1502,50.07,79.8,medium
2024-01-01 20:00:00,Aurangabad,arterial,20,Monday,1418,70.9,31.7,high
2024-01-01 20:00:00,Aurangabad,commercial,20,Monday,989,82.42,18.2,high
2024-01-01 20:00:00,Aurangabad,residential,20,Monday,277,34.62,43.2,low
2024-01-01 20:00:00,Mumbai,highway,20,Monday,1614,53.8,72.4,medium
2024-01-01 20:00:00,Mumbai,arterial,20,Monday,1507,75.35,26.9,high
2024-01-01 20:00:00,Mumbai,commercial,20,Monday,1131,94.25,10.4,high
2024-01-01 20:00:00,Mumbai,residential,20,Monday,345,43.12,33.3,medium
2024-01-01 20:00:00,Nagpur,highway,20,Monday,1346,44.87,74.9,medium
2024-01-01 20:00:00,Nagpur,arterial,20,Monday,1174,58.7,37.3,medium
2024-01-01 20:00:00,Nagpur,commercial,20,Monday,1078,89.83,13.9,high
2024-01-01 20:00:00,Nagpur,residential,20,Monday,270,33.75,39.8,low
2024-01-01 20:00:00,Nashik,highway,20,Monday,1633,54.43,72.7,medium
2024-01-01 20:00:00,Nashik,arterial,20,Monday,1823,91.15,25.0,high
2024-01-01 20:00:00,Nashik,commercial,20,Monday,1089,90.75,12.8,high
2024-01-01 20:00:00,Nashik,residential,20,Monday,363,45.38,32.3,medium
2024-01-01 20:00:00,Pune,highway,20,Monday,2158,71.93,64.9,high
2024-01-01 20:00:00,Pune,arterial,20,Monday,1853,92.65,25.0,high
2024-01-01 20:00:00,Pune,commercial,20,Monday,1646,100.0,11.3,high
2024-01-01 20:00:00,Pune,residential,20,Monday,477,59.62,33.3,medium
2024-01-01 20:00:00,Thane,highway,20,Monday,2037,67.9,70.1,medium
2024-01-01 20:00:00,Thane,arterial,20,Monday,1576,78.8,25.4,high
2024-01-01 20:00:00,Thane,commercial,20,Monday,1170,97.5,11.5,high
2024-01-01 20:00:00,Thane,residential,20,Monday,412,51.5,35.8,medium
2024-01-01 21:00:00,Aurangabad,highway,21,Monday,1126,37.53,82.4,low
2024-01-01 21:00:00,Aurangabad,arterial,21,Monday,1137,56.85,37.0,medium
2024-01-01 21:00:00,Aurangabad,commercial,21,Monday,870,72.5,16.9,high
2024-01-01 21:00:00,Aurangabad,residential,21,Monday,252,31.5,40.9,low
2024-01-01 21:00:00,Mumbai,highway,21,Monday,1094,36.47,83.0,low
2024-01-01 21:00:00,Mumbai,arterial,21,Monday,1040,52.0,39.6,medium
2024-01-01 21:00:00,Mumbai,commercial,21,Monday,793,66.08,19.0,medium
2024-01-01 21:00:00,Mumbai,residential,21,Monday,260,32.5,44.5,low
2024-01-01 21:00:00,Nagpur,highway,21,Monday,1194,39.8,83.2,low
2024-01-01 21:00:00,Nagpur,arterial,21,Monday,1011,50.55,39.7,medium
2024-01-01 21:00:00,Nagpur,commercial,21,Monday,766,63.83,18.8,medium
2024-01-01 21:00:00,Nagpur,residential,21,Monday,210,26.25,38.8,low
2024-01-01 21:00:00,Nashik,highway,21,Monday,1227,40.9,83.0,medium
2024-01-01 21:00:00,Nashik,arterial,21,Monday,1089,54.45,40.8,medium
2024-01-01 21:00:00,Nashik,commercial,21,Monday,705,58.75,19.4,medium
2024-01-01 21:00:00,Nashik,residential,21,Monday,263,32.88,42.2,low
2024-01-01 21:00:00,Pune,highway,21,Monday,1867,62.23,70.2,medium
2024-01-01 21:00:00,Pune,arterial,21,Monday,1648,82.4,25.0,high
2024-01-01 21:00:00,Pune,commercial,21,Monday,990,82.5,17.0,high
2024-01-01 21:00:00,Pune,residential,21,Monday,389,48.62,32.3,medium
2024-01-01 21:00:00,Thane,highway,21,Monday,1481,49.37,80.3,medium
2024-01-01 21:00:00,Thane,arterial,21,Monday,1061,53.05,39.1,medium
2024-01-01 21:00:00,Thane,commercial,21,Monday,829,69.08,19.8,medium
2024-01-01 21:00:00,Thane,residential,21,Monday,258,32.25,39.0,low
2024-01-01 22:00:00,Aurangabad,highway,22,Monday,704,23.47,92.8,low
2024-01-01 22:00:00,Aurangabad,arterial,22,Monday,733,36.65,45.0,low
2024-01-01 22:00:00,Aurangabad,commercial,22,Monday,537,44.75,20.9,medium
2024-01-01 22:00:00,Aurangabad,residential,22,Monday,165,20.62,40.3,low
2024-01-01 22:00:00,Mumbai,highway,22,Monday,780,26.0,87.0,low
2024-01-01 22:00:00,Mumbai,arterial,22,Monday,647,32.35,50.0,low
2024-01-01 22:00:00,Mumbai,commercial,22,Monday,497,41.42,28.3,medium
2024-01-01 22:00:00,Mumbai,residential,22,Monday,180,22.5,44.2,low
2024-01-01 22:00:00,Nagpur,highway,22,Monday,710,23.67,87.8,low
2024-01-01 22:00:00,Nagpur,arterial,22,Monday,767,38.35,44.0,low
2024-01-01 22:00:00,Nagpur,commercial,22,Monday,422,35.17,28.6,low
2024-01-01 22:00:00,Nagpur,residential,22,Monday,172,21.5,45.3,low
2024-01-01 22:00:00,Nashik,highway,22,Monday,788,26.27,88.4,low
2024-01-01 22:00:00,Nashik,arterial,22,Monday,767,38.35,49.1,low
2024-01-01 22:00:00,Nashik,commercial,22,Monday,578,48.17,26.4,medium
2024-01-01 22:00:00,Nashik,residential,22,Monday,196,24.5,43.1,low
2024-01-01 22:00:00,Pune,highway,22,Monday,1077,35.9,83.9,low
2024-01-01 22:00:00,Pune,arterial,22,Monday,1022,51.1,39.1,medium
2024-01-01 22:00:00,Pune,commercial,22,Monday,748,62.33,21.4,medium
2024-01-01 22:00:00,Pune,residential,22,Monday,272,34.0,39.6,low
2024-01-01 22:00:00,Thane,highway,22,Monday,900,30.0,83.2,low
2024-01-01 22:00:00,Thane,arterial,22,Monday,855,42.75,43.7,medium
2024-01-01 22:00:00,Thane,commercial,22,Monday,601,50.08,19.2,medium
2024-01-01 22:00:00,Thane,residential,22,Monday,228,28.5,41.2,low
2024-01-01 23:00:00,Aurangabad,highway,23,Monday,457,15.23,92.5,low
2024-01-01 23:00:00,Aurangabad,arterial,23,Monday,430,21.5,50.4,low
2024-01-01 23:00:00,Aurangabad,commercial,23,Monday,272,22.67,37.0,low
2024-01-01 23:00:00,Aurangabad,residential,23,Monday,85,10.62,47.2,low
2024-01-01 23:00:00,Mumbai,highway,23,Monday,513,17.1,94.6,low
2024-01-01 23:00:00,Mumbai,arterial,23,Monday,440,22.0,53.0,low
2024-01-01 23:00:00,Mumbai,commercial,23,Monday,377,31.42,30.5,low
2024-01-01 23:00:00,Mumbai,residential,23,Monday,107,13.38,48.1,low
2024-01-01 23:00:00,Nagpur,highway,23,Monday,456,15.2,97.0,low
2024-01-01 23:00:00,Nagpur,arterial,23,Monday,433,21.65,50.2,low
2024-01-01 23:00:00,Nagpur,commercial,23,Monday,339,28.25,29.2,low
2024-01-01 23:00:00,Nagpur,residential,23,Monday,90,11.25,45.1,low
2024-01-01 23:00:00,Nashik,highway,23,Monday,473,15.77,95.0,low
2024-01-01 23:00:00,Nashik,arterial,23,Monday,477,23.85,52.3,low
2024-01-01 23:00:00,Nashik,commercial,23,Monday,377,31.42,31.5,low
2024-01-01 23:00:00,Nashik,residential,23,Monday,101,12.62,48.1,low
2024-01-01 23:00:00,Pune,highway,23,Monday,722,24.07,87.7,low
2024-01-01 23:00:00,Pune,arterial,23,Monday,636,31.8,49.3,low
2024-01-01 23:00:00,Pune,commercial,23,Monday,395,32.92,32.9,low
2024-01-01 23:00:00,Pune,residential,23,Monday,145,18.12,44.8,low
2024-01-01 23:00:00,Thane,highway,23,Monday,512,17.07,93.7,low
2024-01-01 23:00:00,Thane,arterial,23,Monday,407,20.35,50.2,low
2024-01-01 23:00:00,Thane,commercial,23,Monday,370,30.83,29.1,low
2024-01-01 23:00:00,Thane,residential,23,Monday,99,12.38,42.0,low
2024-01-02 00:00:00,Aurangabad,highway,0,Tuesday,187,6.23,104.2,low
2024-01-02 00:00:00,Aurangabad,arterial,0,Tuesday,229,11.45,66.9,low
2024-01-02 00:00:00,Aurangabad,commercial,0,Tuesday,131,10.92,40.0,low
2024-01-02 00:00:00,Aurangabad,residential,0,Tuesday,46,5.75,47.6,low
2024-01-02 00:00:00,Mumbai,highway,0,Tuesday,172,5.73,110.0,low
2024-01-02 00:00:00,Mumbai,arterial,0,Tuesday,181,9.05,62.6,low
2024-01-02 00:00:00,Mumbai,commercial,0,Tuesday,163,13.58,40.0,low
2024-01-02 00:00:00,Mumbai,residential,0,Tuesday,58,7.25,49.0,low
2024-01-02 00:00:00,Nagpur,highway,0,Tuesday,211,7.03,108.2,low
2024-01-02 00:00:00,Nagpur,arterial,0,Tuesday,212,10.6,65.8,low
2024-01-02 00:00:00,Nagpur,commercial,0,Tuesday,143,11.92,36.3,low
2024-01-02 00:00:00,Nagpur,residential,0,Tuesday,39,4.88,48.0,low
2024-01-02 00:00:00,Nashik,highway,0,Tuesday,192,6.4,106.6,low
2024-01-02 00:00:00,Nashik,arterial,0,Tuesday,202,10.1,63.2,low
2024-01-02 00:00:00,Nashik,commercial,0,Tuesday,160,13.33,38.8,low
2024-01-02 00:00:00,Nashik,residential,0,Tuesday,55,6.88,44.8,low
2024-01-02 00:00:00,Pune,highway,0,Tuesday,282,9.4,107.2,low
2024-01-02 00:00:00,Pune,arterial,0,Tuesday,263,13.15,63.6,low
2024-01-02 00:00:00,Pune,commercial,0,Tuesday,208,17.33,32.9,low
2024-01-02 00:00:00,Pune,residential,0,Tuesday,72,9.0,44.6,low
2024-01-02 00:00:00,Thane,highway,0,Tuesday,237,7.9,106.7,low
2024-01-02 00:00:00,Thane,arterial,0,Tuesday,186,9.3,66.7,low
2024-01-02 00:00:00,Thane,commercial,0,Tuesday,154,12.83,37.3,low
2024-01-02 00:00:00,Thane,residential,0,Tuesday,54,6.75,50.0,low
2024-01-02 01:00:00,Aurangabad,highway,1,Tuesday,141,4.7,106.8,low
2024-01-02 01:00:00,Aurangabad,arterial,1,Tuesday,139,6.95,68.0,low
2024-01-02 01:00:00,Aurangabad,commercial,1,Tuesday,99,8.25,37.6,low
2024-01-02 01:00:00,Aurangabad,residential,1,Tuesday,27,3.38,47.7,low
2024-01-02 01:00:00,Mumbai,highway,1,Tuesday,138,4.6,110.0,low
2024-01-02 01:00:00,Mumbai,arterial,1,Tuesday,129,6.45,65.7,low
2024-01-02 01:00:00,Mumbai,commercial,1,Tuesday,96,8.0,39.4,low
2024-01-02 01:00:00,Mumbai,residential,1,Tuesday,34,4.25,50.0,low
2024-01-02 01:00:00,Nagpur,highway,1,Tuesday,130,4.33,108.4,low
2024-01-02 01:00:00,Nagpur,arterial,1,Tuesday,126,6.3,70.0,low
2024-01-02 01:00:00,Nagpur,commercial,1,Tuesday,87,7.25,38.4,low
2024-01-02 01:00:00,Nagpur,residential,1,Tuesday,31,3.88,49.7,low
2024-01-02 01:00:00,Nashik,highway,1,Tuesday,159,5.3,107.1,low
2024-01-02 01:00:00,Nashik,arterial,1,Tuesday,157,7.85,66.2,low
2024-01-02 01:00:00,Nashik,commercial,1,Tuesday,121,10.08,40.0,low
2024-01-02 01:00:00,Nashik,residential,1,Tuesday,33,4.12,46.0,low
2024-01-02 01:00:00,Pune,highway,1,Tuesday,217,7.23,110.0,low
2024-01-02 01:00:00,Pune,arterial,1,Tuesday,187,9.35,69.1,low
2024-01-02 01:00:00,Pune,commercial,1,Tuesday,161,13.42,34.9,low
2024-01-02 01:00:00,Pune,residential,1,Tuesday,53,6.62,50.0,low
2024-01-02 01:00:00,Thane,highway,1,Tuesday,170,5.67,106.8,low
2024-01-02 01:00:00,Thane,arterial,1,Tuesday,146,7.3,64.7,low
2024-01-02 01:00:00,Thane,commercial,1,Tuesday,101,8.42,35.0,low
2024-01-02 01:00:00,Thane,residential,1,Tuesday,37,4.62,47.1,low
2024-01-02 02:00:00,Aurangabad,highway,2,Tuesday,102,3.4,105.2,low
2024-01-02 02:00:00,Aurangabad,arterial,2,Tuesday,101,5.05,69.4,low
2024-01-02 02:00:00,Aurangabad,commercial,2,Tuesday,56,4.67,39.3,low
2024-01-02 02:00:00,Aurangabad,residential,2,Tuesday,23,2.88,46.7,low
2024-01-02 02:00:00,Mumbai,highway,2,Tuesday,133,4.43,108.6,low
2024-01-02 02:00:00,Mumbai,arterial,2,Tuesday,97,4.85,67.7,low
2024-01-02 02:00:00,Mumbai,commercial,2,Tuesday,78,6.5,38.2,low
2024-01-02 02:00:00,Mumbai,residential,2,Tuesday,27,3.38,47.1,low
2024-01-02 02:00:00,Nagpur,highway,2,Tuesday,101,3.37,105.5,low
2024-01-02 02:00:00,Nagpur,arterial,2,Tuesday,97,4.85,66.0,low
2024-01-02 02:00:00,Nagpur,commercial,2,Tuesday,65,5.42,40.0,low
2024-01-02 02:00:00,Nagpur,residential,2,Tuesday,23,2.88,50.0,low
2024-01-02 02:00:00,Nashik,highway,2,Tuesday,103,3.43,107.7,low
2024-01-02 02:00:00,Nashik,arterial,2,Tuesday,125,6.25,67.5,low
2024-01-02 02:00:00,Nashik,commercial,2,Tuesday,97,8.08,38.4,low
2024-01-02 02:00:00,Nashik,residential,2,Tuesday,25,3.12,48.4,low
2024-01-02 02:00:00,Pune,highway,2,Tuesday,158,5.27,107.1,low
2024-01-02 02:00:00,Pune,arterial,2,Tuesday,156,7.8,68.4,low
2024-01-02 02:00:00,Pune,commercial,2,Tuesday,91,7.58,35.1,low
2024-01-02 02:00:00,Pune,residential,2,Tuesday,29,3.62,49.9,low
2024-01-02 02:00:00,Thane,highway,2,Tuesday,112,3.73,103.8,low
2024-01-02 02:00:00,Thane,arterial,2,Tuesday,115,5.75,70.0,low
2024-01-02 02:00:00,Thane,commercial,2,Tuesday,77,6.42,39.8,low
2024-01-02 02:00:00,Thane,residential,2,Tuesday,27,3.38,48.8,low
2024-01-02 03:00:00,Aurangabad,highway,3,Tuesday,87,2.9,108.0,low
2024-01-02 03:00:00,Aurangabad,arterial,3,Tuesday,80,4.0,68.8,low
2024-01-02 03:00:00,Aurangabad,commercial,3,Tuesday,52,4.33,40.0,low
2024-01-02 03:00:00,Aurangabad,residential,3,Tuesday,16,2.0,47.9,low
2024-01-02 03:00:00,Mumbai,highway,3,Tuesday,96,3.2,106.6,low
2024-01-02 03:00:00,Mumbai,arterial,3,Tuesday,84,4.2,68.1,low
2024-01-02 03:00:00,Mumbai,commercial,3,Tuesday,65,5.42,39.3,low
2024-01-02 03:00:00,Mumbai,residential,3,Tuesday,20,2.5,50.0,low
2024-01-02 03:00:00,Nagpur,highway,3,Tuesday,91,3.03,109.6,low
2024-01-02 03:00:00,Nagpur,arterial,3,Tuesday,79,3.95,65.6,low
2024-01-02 03:00:00,Nagpur,commercial,3,Tuesday,50,4.17,38.1,low
2024-01-02 03:00:00,Nagpur,residential,3,Tuesday,15,1.88,49.1,low
2024-01-02 03:00:00,Nashik,highway,3,Tuesday,93,3.1,109.5,low
2024-01-02 03:00:00,Nashik,arterial,3,Tuesday,89,4.45,69.0,low
2024-01-02 03:00:00,Nashik,commercial,3,Tuesday,63,5.25,34.5,low
2024-01-02 03:00:00,Nashik,residential,3,Tuesday,18,2.25,49.0,low
2024-01-02 03:00:00,Pune,highway,3,Tuesday,110,3.67,109.4,low
2024-01-02 03:00:00,Pune,arterial,3,Tuesday,134,6.7,69.4,low
2024-01-02 03:00:00,Pune,commercial,3,Tuesday,77,6.42,40.0,low
2024-01-02 03:00:00,Pune,residential,3,Tuesday,29,3.62,48.2,low
2024-01-02 03:00:00,Thane,highway,3,Tuesday,95,3.17,107.8,low
2024-01-02 03:00:00,Thane,arterial,3,Tuesday,85,4.25,68.4,low
2024-01-02 03:00:00,Thane,commercial,3,Tuesday,63,5.25,38.4,low
2024-01-02 03:00:00,Thane,residential,3,Tuesday,22,2.75,50.0,low
2024-01-02 04:00:00,Aurangabad,highway,4,Tuesday,131,4.37,104.8,low
2024-01-02 04:00:00,Aurangabad,arterial,4,Tuesday,88,4.4,69.9,low
2024-01-02 04:00:00,Aurangabad,commercial,4,Tuesday,73,6.08,37.7,low
2024-01-02 04:00:00,Aurangabad,residential,4,Tuesday,22,2.75,45.6,low
